Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
14-05-2018 13:10,9,Live Chat-Blog,Sales-Agent-3,Other Locations,Mode-1,Not Responding
14-05-2018 13:02,19,Call,Sales-Agent-9,Bangalore,Mode-1,Long Term
14-05-2018 12:55,9,Just Dial,Sales-Agent-7,Bangalore,Mode-1,Long Term
14-05-2018 12:40,18,Live Chat -PPC,Sales-Agent-2,Chennai,Mode-1,Junk Lead
14-05-2018 11:55,21,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Not Responding
14-05-2018 11:37,19,E-mail Campaign,Sales-Agent-4,UK,Mode-1,Converted
14-05-2018 11:20,9,Live Chat-Direct,Sales-Agent-12,Other Locations,Mode-1,LOST
14-05-2018 10:57,27,Call,Sales-Agent-5,Chennai,Mode-5,In Progress Negative
14-05-2018 10:57,5,Call,Sales-Agent-11,Hyderabad,Mode-5,Junk Lead
14-05-2018 10:54,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
14-05-2018 10:54,27,Call,Sales-Agent-5,Chennai,Mode-1,Potential
14-05-2018 10:53,19,Call,Sales-Agent-11,Delhi,Mode-5,Long Term
14-05-2018 10:49,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
14-05-2018 10:47,15,Call,Sales-Agent-12,Other Locations,Mode-5,Junk Lead
14-05-2018 10:46,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
14-05-2018 10:45,15,US Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
14-05-2018 10:45,15,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
14-05-2018 10:45,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
14-05-2018 10:40,18,Call,Sales-Agent-2,Bangalore,Mode-5,LOST
14-05-2018 10:32,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
14-05-2018 10:20,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
14-05-2018 10:20,15,Call,Sales-Agent-11,Other Locations,Mode-5,Long Term
14-05-2018 10:14,18,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
14-05-2018 10:13,18,Call,Sales-Agent-3,Delhi,Mode-1,Junk Lead
14-05-2018 10:12,19,Call,Sales-Agent-12,Mumbai,Mode-5,LOST
14-05-2018 10:11,15,Call,Sales-Agent-7,Other Locations,Mode-5,In Progress Negative
14-05-2018 10:10,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
14-05-2018 10:10,9,Call,Sales-Agent-6,Bangalore,Mode-1,Converted
14-05-2018 10:09,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
14-05-2018 10:09,15,Call,Sales-Agent-2,Hyderabad,Mode-5,Junk Lead
14-05-2018 10:08,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
14-05-2018 10:01,5,Call,Sales-Agent-11,Other Locations,Mode-5,In Progress Negative
14-05-2018 09:51,15,Call,Sales-Agent-5,Other Locations,Mode-5,Just Enquiry
14-05-2018 09:50,9,Call,Sales-Agent-6,Chennai,Mode-1,LOST
14-05-2018 09:49,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
14-05-2018 09:49,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
14-05-2018 09:48,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
14-05-2018 08:33,5,Website,Sales-Agent-11,Hyderabad,Mode-1,Junk Lead
14-05-2018 08:02,18,Website,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
14-05-2018 07:43,15,US Website,Sales-Agent-12,Other Locations,Mode-1,LOST
13-05-2018 23:11,18,Website,Sales-Agent-3,Other Locations,Mode-1,Not Responding
13-05-2018 21:29,19,Website,Sales-Agent-12,Bangalore,Mode-1,Junk Lead
13-05-2018 20:24,18,Website,Sales-Agent-2,Bangalore,Mode-1,Long Term
13-05-2018 18:00,18,Live Chat-Direct,Sales-Agent-6,Chennai,Mode-1,Junk Lead
13-05-2018 16:20,27,Live Chat-Adwords Remarketing,Sales-Agent-11,Chennai,Mode-3,Potential
13-05-2018 15:25,15,US Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
13-05-2018 15:10,27,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-1,Potential
13-05-2018 14:19,18,Website,Sales-Agent-2,Mumbai,Mode-1,Long Term
13-05-2018 14:05,18,Live Chat -PPC,Sales-Agent-3,Other Locations,Mode-1,LOST
13-05-2018 13:05,18,Website,Sales-Agent-3,Bangalore,Mode-1,Not Responding
13-05-2018 13:05,5,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-1,Converted
13-05-2018 12:10,10,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-1,Converted
13-05-2018 11:43,5,Website,Sales-Agent-11,Bangalore,Mode-1,Junk Lead
13-05-2018 11:05,9,Call,Sales-Agent-6,Bangalore,Mode-1,Long Term
13-05-2018 10:49,9,Call,Sales-Agent-6,Chennai,Mode-1,Long Term
13-05-2018 10:10,5,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Junk Lead
13-05-2018 09:15,5,Live Chat -PPC,Sales-Agent-4,Other Locations,Mode-1,Just Enquiry
13-05-2018 07:06,15,US Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
13-05-2018 06:36,1,Website,Sales-Agent-7,Bangalore,Mode-1,Potential
13-05-2018 03:26,19,Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
13-05-2018 01:13,18,Website,Sales-Agent-3,Other Locations,Mode-1,In Progress Negative
12-05-2018 23:50,15,US Website,Sales-Agent-11,Other Locations,Mode-1,Just Enquiry
12-05-2018 23:47,18,Website,Sales-Agent-2,Other Locations,Mode-1,In Progress Negative
12-05-2018 19:00,9,Website,Sales-Agent-7,Other Locations,Mode-1,In Progress Negative
12-05-2018 17:25,18,Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
12-05-2018 17:23,15,US Website,Sales-Agent-4,Other Locations,Mode-1,Not Responding
12-05-2018 17:00,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
11-05-2018 20:55,19,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,LOST
11-05-2018 20:50,19,Live Chat-Direct,Sales-Agent-12,Hyderabad,Mode-1,LOST
11-05-2018 20:04,15,Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
11-05-2018 19:50,18,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-1,Junk Lead
11-05-2018 18:20,19,Live Chat-Direct,Sales-Agent-12,Delhi,Mode-1,Junk Lead
11-05-2018 17:21,25,Call,Sales-Agent-9,Bangalore,Mode-1,Junk Lead
11-05-2018 15:54,19,Call,Sales-Agent-9,Bangalore,Mode-1,Long Term
11-05-2018 15:18,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
11-05-2018 15:17,18,Call,Sales-Agent-2,Pune,Mode-5,Long Term
11-05-2018 15:14,18,Call,Sales-Agent-2,Bangalore,Mode-5,Junk Lead
11-05-2018 15:13,18,Call,Sales-Agent-3,Bangalore,Mode-1,Just Enquiry
11-05-2018 15:12,9,Website,Sales-Agent-7,Other Locations,Mode-1,In Progress Negative
11-05-2018 15:11,15,Call,Sales-Agent-6,Other Locations,Mode-5,Junk Lead
11-05-2018 15:10,18,Call,Sales-Agent-2,Bangalore,Mode-5,Converted
11-05-2018 15:07,15,Call,Sales-Agent-4,Other Locations,Mode-5,LOST
11-05-2018 15:05,19,Call,Sales-Agent-3,Bangalore,Mode-3,Converted
11-05-2018 15:05,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
11-05-2018 15:04,15,Call,Sales-Agent-12,Other Locations,Mode-5,Junk Lead
11-05-2018 15:00,10,Live Chat-Direct,Sales-Agent-9,Pune,Mode-1,Long Term
11-05-2018 14:59,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
11-05-2018 14:28,5,Just Dial,Sales-Agent-4,Bangalore,Mode-1,LOST
11-05-2018 14:22,9,Just Dial,Sales-Agent-7,Bangalore,Mode-1,LOST
11-05-2018 14:03,19,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
11-05-2018 13:25,18,Live Chat -PPC,Sales-Agent-2,Chennai,Mode-1,Converted
11-05-2018 12:57,12,Existing Client,Sales-Agent-12,Bangalore,Mode-4,Converted
11-05-2018 12:20,19,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-1,Junk Lead
11-05-2018 12:10,19,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-1,Potential
11-05-2018 12:01,27,Personal Contact,Sales-Agent-5,Bangalore,Mode-3,Junk Lead
11-05-2018 11:58,27,Customer Referral,Sales-Agent-4,Bangalore,Mode-1,Converted
11-05-2018 11:40,25,Live Chat-CPC,Sales-Agent-9,Chennai,Mode-1,In Progress Negative
11-05-2018 11:33,18,Call,Sales-Agent-2,Bangalore,Mode-1,Long Term
11-05-2018 11:26,19,Call,Sales-Agent-9,Bangalore,Mode-5,Junk Lead
11-05-2018 11:25,9,Call,Sales-Agent-7,Other Locations,Mode-5,LOST
11-05-2018 11:21,9,Call,Sales-Agent-6,Bangalore,Mode-4,Converted
11-05-2018 11:20,9,Call,Sales-Agent-7,Bangalore,Mode-1,Potential
11-05-2018 11:19,15,Call,Sales-Agent-6,Other Locations,Mode-5,LOST
11-05-2018 11:02,15,Call,Sales-Agent-2,Delhi,Mode-5,Junk Lead
11-05-2018 10:55,15,Call,Sales-Agent-8,Other Locations,Mode-5,In Progress Positive
11-05-2018 10:54,18,Call,Sales-Agent-2,Hyderabad,Mode-5,Long Term
11-05-2018 10:53,9,Call,Sales-Agent-2,Delhi,Mode-5,Junk Lead
11-05-2018 10:36,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
11-05-2018 10:35,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
11-05-2018 10:35,9,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-1,In Progress Negative
11-05-2018 10:35,15,Call,Sales-Agent-9,Other Locations,Mode-5,LOST
11-05-2018 10:26,19,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
11-05-2018 10:03,18,By Recommendation,Sales-Agent-3,Other Locations,Mode-3,Not Responding
11-05-2018 09:59,5,Call,Sales-Agent-11,Bangalore,Mode-5,Converted
11-05-2018 09:55,9,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,Junk Lead
11-05-2018 09:40,9,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,LOST
11-05-2018 04:35,19,Website,Sales-Agent-12,Other Locations,Mode-1,Converted
11-05-2018 01:09,18,Website,Sales-Agent-2,Chennai,Mode-1,Long Term
10-05-2018 21:30,5,Website,Sales-Agent-11,Other Locations,Mode-1,Potential
10-05-2018 21:20,18,Live Chat-Google Organic,Sales-Agent-2,Chennai,Mode-1,Junk Lead
10-05-2018 21:10,18,Live Chat-Google Organic,Sales-Agent-3,AUSTRALIA,Mode-1,Junk Lead
10-05-2018 21:05,9,Live Chat-Google Organic,Sales-Agent-3,Bangalore,Mode-1,Not Responding
10-05-2018 20:57,15,Website,Sales-Agent-7,Other Locations,Mode-1,Converted
10-05-2018 20:55,27,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,LOST
10-05-2018 20:05,12,Existing Client,Sales-Agent-12,Bangalore,Mode-4,Converted
10-05-2018 20:05,9,Live Chat-Google Organic,Sales-Agent-6,Hyderabad,Mode-1,Junk Lead
10-05-2018 18:53,9,Customer Referral,Sales-Agent-6,Bangalore,Mode-1,Converted
10-05-2018 18:49,9,Customer Referral,Sales-Agent-6,Bangalore,Mode-1,Converted
10-05-2018 18:20,19,Personal Contact,Sales-Agent-9,Bangalore,Mode-1,Not Responding
10-05-2018 18:09,9,Website,Sales-Agent-7,Delhi,Mode-1,LOST
10-05-2018 18:08,19,Call,Sales-Agent-12,Other Locations,Mode-3,Converted
10-05-2018 17:57,20,Live Chat-Google Organic,Sales-Agent-8,Bangalore,Mode-1,Just Enquiry
10-05-2018 16:42,19,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
10-05-2018 16:36,19,Live Chat-Blog,Sales-Agent-9,Hyderabad,Mode-1,In Progress Positive
10-05-2018 16:30,18,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,Not Responding
10-05-2018 16:30,9,Live Chat-Blog,Sales-Agent-6,Other Locations,Mode-1,Junk Lead
10-05-2018 16:23,18,Website,Sales-Agent-2,Bangalore,Mode-1,Converted
10-05-2018 16:05,27,Personal Contact,Sales-Agent-5,Bangalore,Mode-5,Potential
10-05-2018 15:46,18,Customer Referral,Sales-Agent-3,Delhi,Mode-3,Converted
10-05-2018 15:25,27,Live Chat-Google Ads,Sales-Agent-5,Chennai,Mode-1,Long Term
10-05-2018 15:00,19,Live Chat-Google Organic,Sales-Agent-9,Delhi,Mode-1,Converted
10-05-2018 14:40,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-1,Junk Lead
10-05-2018 14:10,18,Call,Sales-Agent-7,Chennai,Mode-1,Not Responding
10-05-2018 13:50,5,Live Chat -PPC,Sales-Agent-4,Bangalore,Mode-1,Long Term
10-05-2018 13:25,9,Live Chat-Google Organic,Sales-Agent-7,Hyderabad,Mode-1,LOST
10-05-2018 13:25,20,Live Chat-Google Organic,Sales-Agent-9,Other Locations,Mode-1,Not Responding
10-05-2018 12:35,18,Live Chat -PPC,Sales-Agent-2,Chennai,Mode-1,Junk Lead
10-05-2018 12:30,5,Live Chat-Google Organic,Sales-Agent-11,Bangalore,Mode-1,Converted
10-05-2018 12:30,19,Live Chat-Google Organic,Sales-Agent-9,Chennai,Mode-1,Long Term
10-05-2018 12:30,18,Live Chat-Google Organic,Sales-Agent-3,Other Locations,Mode-3,Not Responding
10-05-2018 12:30,15,Live Chat-Google Organic,Sales-Agent-6,Other Locations,Mode-1,Junk Lead
10-05-2018 12:00,27,Live Chat-Google Organic,Sales-Agent-5,Bangalore,Mode-1,Not Responding
10-05-2018 12:00,19,Live Chat-Google Organic,Sales-Agent-9,Chennai,Mode-1,Junk Lead
10-05-2018 11:53,18,Website,Sales-Agent-7,Bangalore,Mode-1,Not Responding
10-05-2018 11:52,19,Call,Sales-Agent-12,Bangalore,Mode-1,Converted
10-05-2018 11:50,19,Live Chat-Google Organic,Sales-Agent-9,Delhi,Mode-3,Long Term
10-05-2018 11:31,18,Website,Sales-Agent-3,Other Locations,Mode-1,In Progress Positive
10-05-2018 11:24,15,Website,Sales-Agent-7,Delhi,Mode-1,In Progress Negative
10-05-2018 11:20,18,Live Chat-Blog,Sales-Agent-2,Delhi,Mode-1,In Progress Negative
10-05-2018 11:15,21,Customer Referral,Sales-Agent-4,Chennai,Mode-1,Converted
10-05-2018 11:09,18,Call,Sales-Agent-2,Bangalore,Mode-1,Junk Lead
10-05-2018 10:58,5,Website,Sales-Agent-11,Other Locations,Mode-1,Not Responding
10-05-2018 10:27,18,Call,Sales-Agent-2,Chennai,Mode-1,Long Term
10-05-2018 10:10,18,By Recommendation,Sales-Agent-4,Bangalore,Mode-1,Not Responding
09-05-2018 21:59,15,US Website,Sales-Agent-7,Other Locations,Mode-1,LOST
09-05-2018 20:50,15,Live Chat-Google Organic,Sales-Agent-3,Bangalore,Mode-4,In Progress Negative
09-05-2018 19:55,9,Live Chat-Google Organic,Sales-Agent-5,Delhi,Mode-1,Long Term
09-05-2018 19:20,5,Live Chat-Google Organic,Sales-Agent-11,Delhi,Mode-1,Not Responding
09-05-2018 19:00,18,Live Chat-Google Organic,Sales-Agent-3,Chennai,Mode-1,Long Term
09-05-2018 18:53,5,Just Dial,Sales-Agent-11,Hyderabad,Mode-5,Long Term
09-05-2018 17:49,15,CRM form,Sales-Agent-9,Other Locations,Mode-1,Not Responding
09-05-2018 17:45,19,Existing Client,Sales-Agent-12,Chennai,Mode-3,Converted
09-05-2018 17:41,19,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Negative
09-05-2018 17:30,20,Live Chat-Google Organic,Sales-Agent-9,Other Locations,Mode-1,Not Responding
09-05-2018 17:23,27,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-1,Potential
09-05-2018 17:15,18,Call,Sales-Agent-2,Mumbai,Mode-3,LOST
09-05-2018 16:48,9,Website,Sales-Agent-12,Chennai,Mode-1,Junk Lead
09-05-2018 16:40,27,Live Chat-Google Organic,Sales-Agent-5,UK,Mode-3,Converted
09-05-2018 16:10,18,Live Chat-Blog,Sales-Agent-2,Bangalore,Mode-1,Long Term
09-05-2018 15:10,18,Live Chat-Google Organic,Sales-Agent-2,Hyderabad,Mode-1,Long Term
09-05-2018 14:37,21,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
09-05-2018 14:35,21,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
09-05-2018 14:35,5,Live Chat-Google Ads,Sales-Agent-11,Hyderabad,Mode-1,LOST
09-05-2018 14:33,21,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
09-05-2018 14:30,21,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
09-05-2018 14:25,18,Live Chat-Google Organic,Sales-Agent-10,Bangalore,Mode-1,Junk Lead
09-05-2018 13:37,27,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,Long Term
09-05-2018 13:15,19,Call,Sales-Agent-9,Bangalore,Mode-1,Junk Lead
09-05-2018 12:57,1,Website,Sales-Agent-7,Chennai,Mode-1,Just Enquiry
09-05-2018 12:45,5,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-4,Open
09-05-2018 12:45,27,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,In Progress Negative
09-05-2018 12:45,18,Live Chat-Google Organic,Sales-Agent-2,Chennai,Mode-1,Junk Lead
09-05-2018 12:40,27,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-1,LOST
09-05-2018 12:25,19,Live Chat-Google Organic,Sales-Agent-9,Bangalore,Mode-1,Just Enquiry
09-05-2018 12:19,5,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
09-05-2018 11:45,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-1,LOST
09-05-2018 11:13,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-1,In Progress Negative
09-05-2018 11:05,18,Website,Sales-Agent-2,Chennai,Mode-1,Junk Lead
09-05-2018 10:35,9,Live Chat-Google Organic,Sales-Agent-7,Delhi,Mode-1,Long Term
09-05-2018 10:25,27,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,Potential
09-05-2018 09:14,19,Website,Sales-Agent-4,Delhi,Mode-1,Junk Lead
09-05-2018 05:10,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-1,Junk Lead
08-05-2018 23:30,18,Website,Sales-Agent-2,Chennai,Mode-1,Long Term
08-05-2018 23:14,19,Website,Sales-Agent-12,Chennai,Mode-1,In Progress Negative
08-05-2018 20:41,19,Website,Sales-Agent-9,Pune,Mode-1,In Progress Negative
08-05-2018 19:55,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-1,Long Term
08-05-2018 19:55,19,Live Chat-Google Ads,Sales-Agent-12,Bangalore,Mode-1,Junk Lead
08-05-2018 18:50,9,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Long Term
08-05-2018 18:40,27,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-1,Just Enquiry
08-05-2018 18:24,9,Call,Sales-Agent-11,Bangalore,Mode-5,Converted
08-05-2018 18:20,19,Live Chat-Google Ads,Sales-Agent-9,Bangalore,Mode-1,Converted
08-05-2018 18:05,18,Live Chat-Google Organic,Sales-Agent-2,Other Locations,Mode-3,Long Term
08-05-2018 17:35,19,Personal Contact,Sales-Agent-9,Delhi,Mode-1,Long Term
08-05-2018 17:16,18,Call,Sales-Agent-11,Hyderabad,Mode-1,Not Responding
08-05-2018 17:05,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
08-05-2018 17:00,18,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-1,Junk Lead
08-05-2018 16:40,19,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
08-05-2018 16:30,18,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,In Progress Negative
08-05-2018 16:24,21,Customer Referral,Sales-Agent-4,Bangalore,Mode-1,Converted
08-05-2018 16:15,9,Live Chat-Direct,Sales-Agent-6,Delhi,Mode-1,Long Term
08-05-2018 15:54,19,Call,Sales-Agent-9,Bangalore,Mode-1,Converted
08-05-2018 15:50,19,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-1,LOST
08-05-2018 15:45,19,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-1,Not Responding
08-05-2018 15:30,21,Campaign,Sales-Agent-11,Chennai,Mode-5,Junk Lead
08-05-2018 15:21,21,Campaign,Sales-Agent-11,Chennai,Mode-5,Junk Lead
08-05-2018 14:55,18,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-1,LOST
08-05-2018 14:29,15,US Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
08-05-2018 14:15,18,Live Chat-Direct,Sales-Agent-2,Chennai,Mode-1,In Progress Negative
08-05-2018 14:10,27,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-1,Long Term
08-05-2018 14:01,5,Website,Sales-Agent-11,Chennai,Mode-1,Long Term
08-05-2018 13:43,15,US Website,Sales-Agent-11,Other Locations,Mode-1,Not Responding
08-05-2018 12:35,10,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,Long Term
08-05-2018 12:33,9,Website,Sales-Agent-6,Hyderabad,Mode-1,Converted
08-05-2018 12:05,15,US Website,Sales-Agent-11,Other Locations,Mode-1,Just Enquiry
08-05-2018 11:49,25,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
08-05-2018 11:48,9,Customer Referral,Sales-Agent-6,Bangalore,Mode-4,Converted
08-05-2018 11:45,9,Live Chat-Direct,Sales-Agent-6,Bangalore,Mode-1,Long Term
08-05-2018 11:28,27,Website,Sales-Agent-3,Chennai,Mode-1,Junk Lead
08-05-2018 11:22,15,US Website,Sales-Agent-7,Other Locations,Mode-1,In Progress Negative
08-05-2018 10:26,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
08-05-2018 10:24,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
08-05-2018 10:24,15,Call,Sales-Agent-4,Other Locations,Mode-5,Converted
08-05-2018 10:12,15,Call,Sales-Agent-2,Bangalore,Mode-5,Junk Lead
08-05-2018 10:10,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
08-05-2018 09:09,15,US Website,Sales-Agent-7,Other Locations,Mode-1,LOST
08-05-2018 08:12,19,US Website,Sales-Agent-9,Bangalore,Mode-1,Not Responding
08-05-2018 00:46,5,Website,Sales-Agent-11,Other Locations,Mode-1,In Progress Negative
07-05-2018 23:32,27,Website,Sales-Agent-4,Other Locations,Mode-1,Just Enquiry
07-05-2018 20:54,10,Website,Sales-Agent-7,Chennai,Mode-1,In Progress Negative
07-05-2018 20:50,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Converted
07-05-2018 20:19,27,Website,Sales-Agent-5,Chennai,Mode-1,Potential
07-05-2018 19:21,15,US Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
07-05-2018 19:05,18,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Long Term
07-05-2018 18:38,5,Website,Sales-Agent-11,Other Locations,Mode-1,In Progress Negative
07-05-2018 18:36,27,Call,Sales-Agent-5,Other Locations,Mode-4,In Progress Negative
07-05-2018 18:20,19,Live Chat-Google Organic,Sales-Agent-9,Other Locations,Mode-1,Not Responding
07-05-2018 18:19,18,Website,Sales-Agent-2,Bangalore,Mode-1,Long Term
07-05-2018 18:01,27,Call,Sales-Agent-11,Chennai,Mode-5,Not Responding
07-05-2018 18:00,9,Live Chat-Google Organic,Sales-Agent-7,Chennai,Mode-1,LOST
07-05-2018 17:47,5,Website,Sales-Agent-11,Pune,Mode-1,In Progress Negative
07-05-2018 17:40,25,Live Chat-Google Organic,Sales-Agent-9,Other Locations,Mode-1,Not Responding
07-05-2018 17:40,27,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-1,Long Term
07-05-2018 17:00,18,Call,Sales-Agent-2,Bangalore,Mode-1,Junk Lead
07-05-2018 16:55,19,Website,Sales-Agent-12,Chennai,Mode-1,LOST
07-05-2018 16:30,9,Live Chat-Google Organic,Sales-Agent-7,Other Locations,Mode-3,Converted
07-05-2018 16:29,27,Website,Sales-Agent-4,Pune,Mode-1,Just Enquiry
07-05-2018 16:25,20,Live Chat -PPC,Sales-Agent-4,Hyderabad,Mode-1,Converted
07-05-2018 16:07,10,Existing Customer,Sales-Agent-6,Bangalore,Mode-1,Converted
07-05-2018 16:01,5,Just Dial,Sales-Agent-4,Hyderabad,Mode-1,Junk Lead
07-05-2018 15:45,26,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-1,Just Enquiry
07-05-2018 15:33,18,Call,Sales-Agent-2,Chennai,Mode-1,LOST
07-05-2018 15:27,9,Live Chat-Google Organic,Sales-Agent-6,Chennai,Mode-1,Junk Lead
07-05-2018 15:19,19,Website,Sales-Agent-12,Mumbai,Mode-3,LOST
07-05-2018 15:15,5,Live Chat-Blog,Sales-Agent-11,Hyderabad,Mode-1,Long Term
07-05-2018 15:10,18,Call,Sales-Agent-2,Bangalore,Mode-1,LOST
07-05-2018 14:39,18,Website,Sales-Agent-3,Chennai,Mode-1,Converted
07-05-2018 14:35,10,Live Chat-Google Organic,Sales-Agent-7,UAE,Mode-3,Converted
07-05-2018 13:28,18,Call,Sales-Agent-2,Bangalore,Mode-1,In Progress Negative
07-05-2018 13:26,5,Existing Client,Sales-Agent-11,Hyderabad,Mode-5,Converted
07-05-2018 13:20,5,Live Chat -PPC,Sales-Agent-11,Hyderabad,Mode-1,In Progress Negative
07-05-2018 12:56,19,Personal Contact,Sales-Agent-9,Bangalore,Mode-1,Converted
07-05-2018 12:52,9,Personal Contact,Sales-Agent-9,Bangalore,Mode-1,Converted
07-05-2018 12:50,15,US Website,Sales-Agent-4,Other Locations,Mode-3,Not Responding
07-05-2018 12:31,18,Personal Contact,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
07-05-2018 12:29,19,Call,Sales-Agent-12,Bangalore,Mode-1,Converted
07-05-2018 12:00,27,Just Dial,Sales-Agent-4,Bangalore,Mode-1,In Progress Negative
07-05-2018 11:35,21,Call,Sales-Agent-11,Other Locations,Mode-5,Converted
07-05-2018 11:34,5,Call,Sales-Agent-4,Delhi,Mode-5,Not Responding
07-05-2018 11:28,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
07-05-2018 11:25,19,Call,Sales-Agent-9,Bangalore,Mode-5,In Progress Negative
07-05-2018 11:25,18,Live Chat -PPC,Sales-Agent-3,Chennai,Mode-1,In Progress Negative
07-05-2018 11:10,9,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-1,LOST
07-05-2018 10:55,5,Live Chat -PPC,Sales-Agent-4,Pune,Mode-1,Junk Lead
07-05-2018 10:20,19,Live Chat-Direct,Sales-Agent-12,Other Locations,Mode-1,Junk Lead
07-05-2018 10:13,19,Call,Sales-Agent-12,Chennai,Mode-5,Converted
07-05-2018 10:01,9,Call,Sales-Agent-12,Chennai,Mode-1,Junk Lead
07-05-2018 10:00,9,Call,Sales-Agent-7,Chennai,Mode-1,In Progress Positive
07-05-2018 09:58,18,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
